model,run_name,max_vocab_size,max_seq_len,embed_dim,num_filters,filter_sizes,dropout,batch_size,learning_rate,num_epochs,freeze_embeddings,train_accuracy,train_f1,val_accuracy,val_f1,test_accuracy,test_f1
TextCNN,bs64_do0.8_lr0.0005_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.8,64,0.0005,5,False,0.8887361063366563,0.8491698795580483,0.8652617419571796,0.8162212507231602,0.8667435823478512,0.8188087413145477
TextCNN,bs64_do0.8_lr0.001_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.8,64,0.001,5,False,0.8940889521845177,0.8572241603091665,0.8719874453536599,0.8258609091800059,0.8664551485434093,0.8191799544664026
TextCNN,bs64_do0.8_lr0.001_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.8,64,0.001,5,False,0.89649527738218,0.860515608988181,0.8713148750140118,0.8249159797634498,0.8678973175656187,0.8206963523383569
TextCNN,bs64_do0.8_lr0.001_nf100_fs3-4-5,5000,64,50,100,"3,4,5",0.8,64,0.001,5,False,0.9000474717215865,0.8650532171436579,0.8701939244479319,0.8231302499546143,0.8692241130660513,0.8220212553618782
TextCNN,bs64_do0.8_lr0.001_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.8,64,0.001,5,False,0.8953166691221005,0.8589261262741982,0.8701939244479319,0.8234281098355872,0.8678973175656187,0.8202177499547645
TextCNN,bs128_do0.5_lr0.0005_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.5,128,0.0005,5,False,0.8870009330648726,0.8462851696939314,0.8638045062212757,0.8140194193032041,0.8650129795211999,0.8161808318387811
TextCNN,bs128_do0.5_lr0.0005_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.5,128,0.0005,5,False,0.8885887803041465,0.8480154929992794,0.8618988902589396,0.8098775016545513,0.8639169310643208,0.8133936152793865
TextCNN,bs128_do0.5_lr0.0005_nf100_fs3-4-5,5000,64,50,100,"3,4,5",0.5,128,0.0005,5,False,0.8953494082404361,0.8587905307841396,0.8673915480327318,0.8193724651608583,0.8684741851745025,0.8217659797533935
TextCNN,bs128_do0.5_lr0.0005_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.5,128,0.0005,5,False,0.8993272111182046,0.8636820608430781,0.8679520233157718,0.8200871551802554,0.8683011248918373,0.8209037951384514
TextCNN,bs128_do0.5_lr0.001_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.5,128,0.001,5,False,0.905956882581152,0.87354847160089,0.8707543997309719,0.8236397693739504,0.86962792039227,0.8230986242528293
TextCNN,bs128_do0.5_lr0.001_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.5,128,0.001,5,False,0.8925338440635794,0.8559199208105492,0.8681762134289878,0.822646362418058,0.8668012691087396,0.8213244576829638
TextCNN,bs128_do0.5_lr0.001_nf100_fs3-4-5,5000,64,50,100,"3,4,5",0.5,128,0.001,5,False,0.9135850971533337,0.8834237393592047,0.8690729738818518,0.8208408730917389,0.8710700894144794,0.8241693812649783
TextCNN,bs128_do0.5_lr0.001_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.5,128,0.001,5,False,0.9084614251338211,0.8758708756702648,0.8696334491648918,0.8212294707824394,0.8694548601096048,0.821877883693146
TextCNN,bs128_do0.65_lr0.0005_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.65,128,0.0005,5,False,0.8821391739920444,0.8394874716079057,0.8641407913910997,0.8145139419200786,0.8630516296509951,0.8131306511968767
TextCNN,bs128_do0.65_lr0.0005_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.65,128,0.0005,5,False,0.8843981731571969,0.8419382960862595,0.8645891716175317,0.8140279601969799,0.863340063455437,0.8130794989644691
TextCNN,bs128_do0.65_lr0.0005_nf100_fs3-4-5,5000,64,50,100,"3,4,5",0.65,128,0.0005,5,False,0.8885724107449786,0.8489769313766926,0.8677278332025558,0.8195299830672914,0.8662244014998558,0.8183739945730091
TextCNN,bs128_do0.65_lr0.0005_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.65,128,0.0005,5,False,0.8904549100492724,0.8517264577678368,0.8670552628629078,0.8185387258764029,0.8646668589558696,0.8157197567735591
TextCNN,bs128_do0.65_lr0.001_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.65,128,0.001,5,False,0.8923865180310694,0.8559957787445985,0.8690729738818518,0.8247580761547546,0.8676088837611768,0.8223097013455355
TextCNN,bs128_do0.65_lr0.001_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.65,128,0.001,5,False,0.9000311021624188,0.864775168633586,0.8681762134289878,0.8191759477615349,0.8674935102394,0.8192523544673755
TextCNN,bs128_do0.65_lr0.001_nf100_fs3-4-5,5000,64,50,100,"3,4,5",0.65,128,0.001,5,False,0.9053839480102801,0.8731409072742004,0.8718753502970519,0.8261366867884691,0.8698586674358235,0.8239405283962874
TextCNN,bs128_do0.65_lr0.001_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.65,128,0.001,5,False,0.8992617328815335,0.8638110378016751,0.8679520233157718,0.8189693095014121,0.8692817998269398,0.8218505266641346
TextCNN,bs128_do0.7_lr0.0005_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.7,128,0.0005,5,False,0.8792090229010133,0.8354076556366232,0.8633561259948437,0.8129019449601337,0.8607441592154601,0.8093321966606162
TextCNN,bs128_do0.7_lr0.0005_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.7,128,0.0005,5,False,0.881238848237817,0.8380480899724971,0.8641407913910997,0.8150100532957217,0.8624170752812229,0.8117176559664782
TextCNN,bs128_do0.7_lr0.0005_nf100_fs3-4-5,5000,64,50,100,"3,4,5",0.7,128,0.0005,5,False,0.8845291296305391,0.8425269164532591,0.8625714605985876,0.8119126247420138,0.863340063455437,0.81282041181212
TextCNN,bs128_do0.7_lr0.0005_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.7,128,0.0005,5,False,0.8887197367774886,0.8499002309422315,0.8667189776930837,0.818665614750385,0.8658205941736371,0.8179995457986783
TextCNN,bs128_do0.7_lr0.001_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.7,128,0.001,5,False,0.8829085432729297,0.8415620635202307,0.8694092590516759,0.8236231166182096,0.863801557542544,0.8144463802613253
TextCNN,bs128_do0.7_lr0.001_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.7,128,0.001,5,False,0.8920754964068818,0.8548421926919433,0.8695213541082838,0.8237906146521038,0.8669166426305163,0.819943589433314
TextCNN,bs128_do0.7_lr0.001_nf100_fs3-4-5,5000,64,50,100,"3,4,5",0.7,128,0.001,5,False,0.8952675604445972,0.860603235829362,0.8692971639950678,0.8246891286926635,0.8676665705220652,0.8236285675673853
TextCNN,bs128_do0.7_lr0.001_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.7,128,0.001,5,False,0.8969208859205422,0.8609465939796809,0.8701939244479319,0.823914345943383,0.8695702336313816,0.8232684857615142
TextCNN,bs128_do0.75_lr0.0005_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.75,128,0.0005,5,False,0.877506588747565,0.8336604826783818,0.8634682210514516,0.8148178797558612,0.8583790020190366,0.8068390926237065
TextCNN,bs128_do0.75_lr0.0005_nf50_fs4-5-6,5000,64,50,50,"4,5,6",0.75,128,0.0005,5,False,0.8795036749660332,0.8360392294178238,0.8630198408250196,0.8130637366571394,0.8608018459763485,0.8099054843459824
TextCNN,bs128_do0.75_lr0.0005_nf100_fs3-4-5,5000,64,50,100,"3,4,5",0.75,128,0.0005,5,False,0.8830558693054396,0.8419833246659993,0.8673915480327318,0.8200733450646062,0.8653014133256418,0.8171778172731011
TextCNN,bs128_do0.75_lr0.0005_nf100_fs4-5-6,5000,64,50,100,"4,5,6",0.75,128,0.0005,5,False,0.8849219990505656,0.8438910875068659,0.8647012666741397,0.814829129116545,0.8639746178252091,0.8143952958482196
TextCNN,bs128_do0.75_lr0.001_nf50_fs3-4-5,5000,64,50,50,"3,4,5",0.75,128,0.001,5,False,0.8903403231350979,0.8507831454290505,0.8664947875798678,0.8174048128028013,0.8646668589558696,0.814143081947501
